cod_ibge,municipio,ano,pib_valor
3147600,Passa Quatro - MG,2018,371779
3147600,Passa Quatro - MG,2019,500158
3147600,Passa Quatro - MG,2020,529024
3147600,Passa Quatro - MG,2021,472423
3147709,Passa Tempo - MG,2018,244078
3147709,Passa Tempo - MG,2019,269260
3147709,Passa Tempo - MG,2020,292293
3147709,Passa Tempo - MG,2021,480322
3147808,Passa Vinte - MG,2018,32538
3147808,Passa Vinte - MG,2019,31850
3147808,Passa Vinte - MG,2020,35484
3147808,Passa Vinte - MG,2021,42087
3147907,Passos - MG,2018,2484485
3147907,Passos - MG,2019,2671297
3147907,Passos - MG,2020,2618382
3147907,Passos - MG,2021,3024709
3147956,Patis - MG,2018,46310
3147956,Patis - MG,2019,47810
3147956,Patis - MG,2020,51476
3147956,Patis - MG,2021,55018
3148004,Patos de Minas - MG,2018,4697187
3148004,Patos de Minas - MG,2019,4957415
3148004,Patos de Minas - MG,2020,5401454
3148004,Patos de Minas - MG,2021,6145130
3148103,Patrocínio - MG,2018,2883802
3148103,Patrocínio - MG,2019,2815310
3148103,Patrocínio - MG,2020,3290515
3148103,Patrocínio - MG,2021,3678404
3148202,Patrocínio do Muriaé - MG,2018,90678
3148202,Patrocínio do Muriaé - MG,2019,100166
3148202,Patrocínio do Muriaé - MG,2020,117250
3148202,Patrocínio do Muriaé - MG,2021,116065
3148301,Paula Cândido - MG,2018,96813
3148301,Paula Cândido - MG,2019,100632
3148301,Paula Cândido - MG,2020,115403
3148301,Paula Cândido - MG,2021,136815
3148400,Paulistas - MG,2018,47820
3148400,Paulistas - MG,2019,52201
3148400,Paulistas - MG,2020,60926
3148400,Paulistas - MG,2021,67350
3148509,Pavão - MG,2018,70961
3148509,Pavão - MG,2019,74685
3148509,Pavão - MG,2020,83348
3148509,Pavão - MG,2021,93078
3148608,Peçanha - MG,2018,195375
3148608,Peçanha - MG,2019,211117
3148608,Peçanha - MG,2020,223531
3148608,Peçanha - MG,2021,270148
3148707,Pedra Azul - MG,2018,299114
3148707,Pedra Azul - MG,2019,311932
3148707,Pedra Azul - MG,2020,322278
3148707,Pedra Azul - MG,2021,401448
3148756,Pedra Bonita - MG,2018,66386
3148756,Pedra Bonita - MG,2019,61171
3148756,Pedra Bonita - MG,2020,82849
3148756,Pedra Bonita - MG,2021,96477
3148806,Pedra do Anta - MG,2018,37853
3148806,Pedra do Anta - MG,2019,40363
3148806,Pedra do Anta - MG,2020,45835
3148806,Pedra do Anta - MG,2021,57727
3148905,Pedra do Indaiá - MG,2018,92103
3148905,Pedra do Indaiá - MG,2019,98273
3148905,Pedra do Indaiá - MG,2020,106681
3148905,Pedra do Indaiá - MG,2021,116154
3149002,Pedra Dourada - MG,2018,30457
3149002,Pedra Dourada - MG,2019,31868
3149002,Pedra Dourada - MG,2020,36326
3149002,Pedra Dourada - MG,2021,42293
3149101,Pedralva - MG,2018,131059
3149101,Pedralva - MG,2019,130219
3149101,Pedralva - MG,2020,146715
3149101,Pedralva - MG,2021,182678
3149150,Pedras de Maria da Cruz - MG,2018,82823
3149150,Pedras de Maria da Cruz - MG,2019,92108
3149150,Pedras de Maria da Cruz - MG,2020,98406
3149150,Pedras de Maria da Cruz - MG,2021,109590
3149200,Pedrinópolis - MG,2018,115847
3149200,Pedrinópolis - MG,2019,124966
3149200,Pedrinópolis - MG,2020,155222
3149200,Pedrinópolis - MG,2021,204115
3149309,Pedro Leopoldo - MG,2018,1424081
3149309,Pedro Leopoldo - MG,2019,1532542
3149309,Pedro Leopoldo - MG,2020,1651762
3149309,Pedro Leopoldo - MG,2021,1939056
3149408,Pedro Teixeira - MG,2018,22265
3149408,Pedro Teixeira - MG,2019,22934
3149408,Pedro Teixeira - MG,2020,26480
3149408,Pedro Teixeira - MG,2021,30268
3149507,Pequeri - MG,2018,43052
3149507,Pequeri - MG,2019,48158
3149507,Pequeri - MG,2020,50739
3149507,Pequeri - MG,2021,62540
3149606,Pequi - MG,2018,59871
3149606,Pequi - MG,2019,64544
3149606,Pequi - MG,2020,77816
3149606,Pequi - MG,2021,85506
3149705,Perdigão - MG,2018,198774
3149705,Perdigão - MG,2019,237567
3149705,Perdigão - MG,2020,215069
3149705,Perdigão - MG,2021,227190
3149804,Perdizes - MG,2018,677517
3149804,Perdizes - MG,2019,857593
3149804,Perdizes - MG,2020,1273680
3149804,Perdizes - MG,2021,1629092
3149903,Perdões - MG,2018,490763
3149903,Perdões - MG,2019,522500
3149903,Perdões - MG,2020,579939
3149903,Perdões - MG,2021,627041
3149952,Periquito - MG,2018,88954
3149952,Periquito - MG,2019,99666
3149952,Periquito - MG,2020,99485
3149952,Periquito - MG,2021,111678
3150000,Pescador - MG,2018,38990
3150000,Pescador - MG,2019,40169
3150000,Pescador - MG,2020,43911
3150000,Pescador - MG,2021,47101
3150109,Piau - MG,2018,78016
3150109,Piau - MG,2019,68578
3150109,Piau - MG,2020,71216
3150109,Piau - MG,2021,92672
3150158,Piedade de Caratinga - MG,2018,89551
3150158,Piedade de Caratinga - MG,2019,101866
3150158,Piedade de Caratinga - MG,2020,113557
3150158,Piedade de Caratinga - MG,2021,140778
3150208,Piedade de Ponte Nova - MG,2018,49681
3150208,Piedade de Ponte Nova - MG,2019,52751
3150208,Piedade de Ponte Nova - MG,2020,59321
3150208,Piedade de Ponte Nova - MG,2021,62735
3150307,Piedade do Rio Grande - MG,2018,65464
3150307,Piedade do Rio Grande - MG,2019,78856
3150307,Piedade do Rio Grande - MG,2020,91755
3150307,Piedade do Rio Grande - MG,2021,110401
3150406,Piedade dos Gerais - MG,2018,64599
3150406,Piedade dos Gerais - MG,2019,64362
3150406,Piedade dos Gerais - MG,2020,81453
3150406,Piedade dos Gerais - MG,2021,89821
3150505,Pimenta - MG,2018,190073
3150505,Pimenta - MG,2019,199497
3150505,Pimenta - MG,2020,229654
3150505,Pimenta - MG,2021,281722
3150539,Pingo-d'Água - MG,2018,40599
3150539,Pingo-d'Água - MG,2019,48041
3150539,Pingo-d'Água - MG,2020,46235
3150539,Pingo-d'Água - MG,2021,52720
3150570,Pintópolis - MG,2018,60259
3150570,Pintópolis - MG,2019,61078
3150570,Pintópolis - MG,2020,64984
3150570,Pintópolis - MG,2021,71219
3150604,Piracema - MG,2018,147190
3150604,Piracema - MG,2019,198359
3150604,Piracema - MG,2020,249107
3150604,Piracema - MG,2021,303200
3150703,Pirajuba - MG,2018,305785
3150703,Pirajuba - MG,2019,321820
3150703,Pirajuba - MG,2020,405543
3150703,Pirajuba - MG,2021,403824
3150802,Piranga - MG,2018,161878
3150802,Piranga - MG,2019,177905
3150802,Piranga - MG,2020,189533
3150802,Piranga - MG,2021,200178
3150901,Piranguçu - MG,2018,65169
3150901,Piranguçu - MG,2019,70643
3150901,Piranguçu - MG,2020,70548
3150901,Piranguçu - MG,2021,78368
3151008,Piranguinho - MG,2018,109671
3151008,Piranguinho - MG,2019,117900
3151008,Piranguinho - MG,2020,125873
3151008,Piranguinho - MG,2021,136079
3151107,Pirapetinga - MG,2018,449242
3151107,Pirapetinga - MG,2019,515621
3151107,Pirapetinga - MG,2020,529634
3151107,Pirapetinga - MG,2021,639090
3151206,Pirapora - MG,2018,2282691
3151206,Pirapora - MG,2019,2372977
3151206,Pirapora - MG,2020,2263787
3151206,Pirapora - MG,2021,2875259
3151305,Piraúba - MG,2018,159032
3151305,Piraúba - MG,2019,172757
3151305,Piraúba - MG,2020,185103
3151305,Piraúba - MG,2021,200665
3151404,Pitangui - MG,2018,530475
3151404,Pitangui - MG,2019,553055
3151404,Pitangui - MG,2020,582424
3151404,Pitangui - MG,2021,741338
3151503,Piumhi - MG,2018,869198
3151503,Piumhi - MG,2019,949218
3151503,Piumhi - MG,2020,1046978
3151503,Piumhi - MG,2021,1280835
3151602,Planura - MG,2018,455288
3151602,Planura - MG,2019,507634
3151602,Planura - MG,2020,536269
3151602,Planura - MG,2021,574328
3151701,Poço Fundo - MG,2018,308818
3151701,Poço Fundo - MG,2019,293442
3151701,Poço Fundo - MG,2020,325495
3151701,Poço Fundo - MG,2021,403867
3151800,Poços de Caldas - MG,2018,7664455
3151800,Poços de Caldas - MG,2019,7670494
3151800,Poços de Caldas - MG,2020,7988927
3151800,Poços de Caldas - MG,2021,8531692
3151909,Pocrane - MG,2018,90258
3151909,Pocrane - MG,2019,93365
3151909,Pocrane - MG,2020,103711
3151909,Pocrane - MG,2021,121719
3152006,Pompéu - MG,2018,784260
3152006,Pompéu - MG,2019,839482
3152006,Pompéu - MG,2020,940090
3152006,Pompéu - MG,2021,1170187
3152105,Ponte Nova - MG,2018,1657871
3152105,Ponte Nova - MG,2019,1889958
3152105,Ponte Nova - MG,2020,1983083
3152105,Ponte Nova - MG,2021,2144994
3152131,Ponto Chique - MG,2018,38554
3152131,Ponto Chique - MG,2019,42171
3152131,Ponto Chique - MG,2020,48122
3152131,Ponto Chique - MG,2021,52076
3152170,Ponto dos Volantes - MG,2018,85148
3152170,Ponto dos Volantes - MG,2019,97053
3152170,Ponto dos Volantes - MG,2020,110210
3152170,Ponto dos Volantes - MG,2021,122556
3152204,Porteirinha - MG,2018,335876
3152204,Porteirinha - MG,2019,394791
3152204,Porteirinha - MG,2020,441065
3152204,Porteirinha - MG,2021,526939
3152303,Porto Firme - MG,2018,90900
3152303,Porto Firme - MG,2019,99212
3152303,Porto Firme - MG,2020,111459
3152303,Porto Firme - MG,2021,130247
3152402,Poté - MG,2018,141468
3152402,Poté - MG,2019,146902
3152402,Poté - MG,2020,162618
3152402,Poté - MG,2021,168795
3152501,Pouso Alegre - MG,2018,7646810
3152501,Pouso Alegre - MG,2019,8796074
3152501,Pouso Alegre - MG,2020,8140762
3152501,Pouso Alegre - MG,2021,10720093
3152600,Pouso Alto - MG,2018,223942
3152600,Pouso Alto - MG,2019,262830
3152600,Pouso Alto - MG,2020,323645
3152600,Pouso Alto - MG,2021,277468
3152709,Prados - MG,2018,165806
3152709,Prados - MG,2019,183201
3152709,Prados - MG,2020,206921
3152709,Prados - MG,2021,229201
3152808,Prata - MG,2018,977983
3152808,Prata - MG,2019,1002600
3152808,Prata - MG,2020,1135176
3152808,Prata - MG,2021,1293341
3152907,Pratápolis - MG,2018,155092
3152907,Pratápolis - MG,2019,148626
3152907,Pratápolis - MG,2020,181792
3152907,Pratápolis - MG,2021,228649
3153004,Pratinha - MG,2018,92897
3153004,Pratinha - MG,2019,86745
3153004,Pratinha - MG,2020,123076
3153004,Pratinha - MG,2021,154731
3153103,Presidente Bernardes - MG,2018,47229
3153103,Presidente Bernardes - MG,2019,53255
3153103,Presidente Bernardes - MG,2020,58401
3153103,Presidente Bernardes - MG,2021,67716
3153202,Presidente Juscelino - MG,2018,45338
3153202,Presidente Juscelino - MG,2019,52007
3153202,Presidente Juscelino - MG,2020,53712
3153202,Presidente Juscelino - MG,2021,49095
3153301,Presidente Kubitschek - MG,2018,28103
3153301,Presidente Kubitschek - MG,2019,29963
3153301,Presidente Kubitschek - MG,2020,32905
3153301,Presidente Kubitschek - MG,2021,36194
3153400,Presidente Olegário - MG,2018,438486
3153400,Presidente Olegário - MG,2019,445437
3153400,Presidente Olegário - MG,2020,564509
3153400,Presidente Olegário - MG,2021,731489
3153509,Alto Jequitibá - MG,2018,96370
3153509,Alto Jequitibá - MG,2019,89606
3153509,Alto Jequitibá - MG,2020,111278
3153509,Alto Jequitibá - MG,2021,125604
3153608,Prudente de Morais - MG,2018,148249
3153608,Prudente de Morais - MG,2019,169800
3153608,Prudente de Morais - MG,2020,175451
3153608,Prudente de Morais - MG,2021,203136
3153707,Quartel Geral - MG,2018,54406
3153707,Quartel Geral - MG,2019,55797
3153707,Quartel Geral - MG,2020,67541
3153707,Quartel Geral - MG,2021,77631
3153806,Queluzito - MG,2018,28883
3153806,Queluzito - MG,2019,32190
3153806,Queluzito - MG,2020,37821
3153806,Queluzito - MG,2021,40046
3153905,Raposos - MG,2018,183935
3153905,Raposos - MG,2019,156110
3153905,Raposos - MG,2020,256081
3153905,Raposos - MG,2021,193699
3154002,Raul Soares - MG,2018,313345
3154002,Raul Soares - MG,2019,341576
3154002,Raul Soares - MG,2020,360069
3154002,Raul Soares - MG,2021,423415
3154101,Recreio - MG,2018,101783
3154101,Recreio - MG,2019,107709
3154101,Recreio - MG,2020,110320
3154101,Recreio - MG,2021,123322
3154150,Reduto - MG,2018,90271
3154150,Reduto - MG,2019,88173
3154150,Reduto - MG,2020,106434
3154150,Reduto - MG,2021,121225
3154200,Resende Costa - MG,2018,181356
3154200,Resende Costa - MG,2019,180620
3154200,Resende Costa - MG,2020,192583
3154200,Resende Costa - MG,2021,207535
3154309,Resplendor - MG,2018,223248
3154309,Resplendor - MG,2019,239950
3154309,Resplendor - MG,2020,251505
3154309,Resplendor - MG,2021,277857
3154408,Ressaquinha - MG,2018,202312
3154408,Ressaquinha - MG,2019,221265
3154408,Ressaquinha - MG,2020,278273
3154408,Ressaquinha - MG,2021,373035
3154457,Riachinho - MG,2018,99900
3154457,Riachinho - MG,2019,110111
3154457,Riachinho - MG,2020,135677
3154457,Riachinho - MG,2021,157263
3154507,Riacho dos Machados - MG,2018,284359
3154507,Riacho dos Machados - MG,2019,326802
3154507,Riacho dos Machados - MG,2020,445376
3154507,Riacho dos Machados - MG,2021,532748
3154606,Ribeirão das Neves - MG,2018,4118300
3154606,Ribeirão das Neves - MG,2019,4347372
3154606,Ribeirão das Neves - MG,2020,4428372
3154606,Ribeirão das Neves - MG,2021,5181711
3154705,Ribeirão Vermelho - MG,2018,86432
3154705,Ribeirão Vermelho - MG,2019,120703
3154705,Ribeirão Vermelho - MG,2020,113353
3154705,Ribeirão Vermelho - MG,2021,105348
3154804,Rio Acima - MG,2018,191268
3154804,Rio Acima - MG,2019,210471
3154804,Rio Acima - MG,2020,242478
3154804,Rio Acima - MG,2021,472471
3154903,Rio Casca - MG,2018,194740
3154903,Rio Casca - MG,2019,212305
3154903,Rio Casca - MG,2020,219531
3154903,Rio Casca - MG,2021,237367
3155009,Rio Doce - MG,2018,43022
3155009,Rio Doce - MG,2019,50301
3155009,Rio Doce - MG,2020,49256
3155009,Rio Doce - MG,2021,51873
3155108,Rio do Prado - MG,2018,41205
3155108,Rio do Prado - MG,2019,45657
3155108,Rio do Prado - MG,2020,50415
3155108,Rio do Prado - MG,2021,52673
3155207,Rio Espera - MG,2018,48199
3155207,Rio Espera - MG,2019,49835
3155207,Rio Espera - MG,2020,53920
3155207,Rio Espera - MG,2021,59610
3155306,Rio Manso - MG,2018,85679
3155306,Rio Manso - MG,2019,102978
3155306,Rio Manso - MG,2020,102680
3155306,Rio Manso - MG,2021,113745
3155405,Rio Novo - MG,2018,106973
3155405,Rio Novo - MG,2019,111060
3155405,Rio Novo - MG,2020,116963
3155405,Rio Novo - MG,2021,120108
3155504,Rio Paranaíba - MG,2018,516667
3155504,Rio Paranaíba - MG,2019,573022
3155504,Rio Paranaíba - MG,2020,744364
3155504,Rio Paranaíba - MG,2021,906353
3155603,Rio Pardo de Minas - MG,2018,275161
3155603,Rio Pardo de Minas - MG,2019,271131
3155603,Rio Pardo de Minas - MG,2020,285350
3155603,Rio Pardo de Minas - MG,2021,345467
3155702,Rio Piracicaba - MG,2018,561852
3155702,Rio Piracicaba - MG,2019,774356
3155702,Rio Piracicaba - MG,2020,862932
3155702,Rio Piracicaba - MG,2021,1339301
3155801,Rio Pomba - MG,2018,341118
3155801,Rio Pomba - MG,2019,356775
3155801,Rio Pomba - MG,2020,401328
3155801,Rio Pomba - MG,2021,417439
3155900,Rio Preto - MG,2018,52649
3155900,Rio Preto - MG,2019,61562
3155900,Rio Preto - MG,2020,69619
3155900,Rio Preto - MG,2021,69182
3156007,Rio Vermelho - MG,2018,112205
3156007,Rio Vermelho - MG,2019,116003
3156007,Rio Vermelho - MG,2020,124581
3156007,Rio Vermelho - MG,2021,140768
3156106,Ritápolis - MG,2018,64225
3156106,Ritápolis - MG,2019,67228
3156106,Ritápolis - MG,2020,80661
3156106,Ritápolis - MG,2021,90357
3156205,Rochedo de Minas - MG,2018,26298
3156205,Rochedo de Minas - MG,2019,64142
3156205,Rochedo de Minas - MG,2020,110880
3156205,Rochedo de Minas - MG,2021,114736
3156304,Rodeiro - MG,2018,356191
3156304,Rodeiro - MG,2019,402292
3156304,Rodeiro - MG,2020,459406
3156304,Rodeiro - MG,2021,550096
3156403,Romaria - MG,2018,140093
3156403,Romaria - MG,2019,121364
3156403,Romaria - MG,2020,172452
3156403,Romaria - MG,2021,271547
3156452,Rosário da Limeira - MG,2018,47176
3156452,Rosário da Limeira - MG,2019,46237
3156452,Rosário da Limeira - MG,2020,53321
3156452,Rosário da Limeira - MG,2021,67739
3156502,Rubelita - MG,2018,55970
3156502,Rubelita - MG,2019,59850
3156502,Rubelita - MG,2020,61002
3156502,Rubelita - MG,2021,80085
3156601,Rubim - MG,2018,85144
3156601,Rubim - MG,2019,92085
3156601,Rubim - MG,2020,101705
3156601,Rubim - MG,2021,111720
3156700,Sabará - MG,2018,2922679
3156700,Sabará - MG,2019,3062095
3156700,Sabará - MG,2020,3152747
3156700,Sabará - MG,2021,4201730
3156809,Sabinópolis - MG,2018,180884
3156809,Sabinópolis - MG,2019,186748
3156809,Sabinópolis - MG,2020,203335
3156809,Sabinópolis - MG,2021,334745
3156908,Sacramento - MG,2018,1341468
3156908,Sacramento - MG,2019,1319336
3156908,Sacramento - MG,2020,1609796
3156908,Sacramento - MG,2021,2090987
3157005,Salinas - MG,2018,546559
3157005,Salinas - MG,2019,571148
3157005,Salinas - MG,2020,599061
3157005,Salinas - MG,2021,667409
3157104,Salto da Divisa - MG,2018,103027
3157104,Salto da Divisa - MG,2019,100417
3157104,Salto da Divisa - MG,2020,102253
3157104,Salto da Divisa - MG,2021,132072
3157203,Santa Bárbara - MG,2018,827860
3157203,Santa Bárbara - MG,2019,868631
3157203,Santa Bárbara - MG,2020,1101501
3157203,Santa Bárbara - MG,2021,1628493
3157252,Santa Bárbara do Leste - MG,2018,89524
3157252,Santa Bárbara do Leste - MG,2019,95720
3157252,Santa Bárbara do Leste - MG,2020,97315
3157252,Santa Bárbara do Leste - MG,2021,111650
3157278,Santa Bárbara do Monte Verde - MG,2018,49828
3157278,Santa Bárbara do Monte Verde - MG,2019,51678
3157278,Santa Bárbara do Monte Verde - MG,2020,50979
3157278,Santa Bárbara do Monte Verde - MG,2021,56244
3157302,Santa Bárbara do Tugúrio - MG,2018,57970
3157302,Santa Bárbara do Tugúrio - MG,2019,60443
3157302,Santa Bárbara do Tugúrio - MG,2020,68779
3157302,Santa Bárbara do Tugúrio - MG,2021,70594
3157336,Santa Cruz de Minas - MG,2018,92205
3157336,Santa Cruz de Minas - MG,2019,95495
3157336,Santa Cruz de Minas - MG,2020,89192
3157336,Santa Cruz de Minas - MG,2021,103519
3157377,Santa Cruz de Salinas - MG,2018,37072
3157377,Santa Cruz de Salinas - MG,2019,40757
3157377,Santa Cruz de Salinas - MG,2020,44400
3157377,Santa Cruz de Salinas - MG,2021,49009
3157401,Santa Cruz do Escalvado - MG,2018,52311
3157401,Santa Cruz do Escalvado - MG,2019,55166
3157401,Santa Cruz do Escalvado - MG,2020,58021
3157401,Santa Cruz do Escalvado - MG,2021,76965
3157500,Santa Efigênia de Minas - MG,2018,44558
3157500,Santa Efigênia de Minas - MG,2019,45747
3157500,Santa Efigênia de Minas - MG,2020,46532
3157500,Santa Efigênia de Minas - MG,2021,51019
3157609,Santa Fé de Minas - MG,2018,38677
3157609,Santa Fé de Minas - MG,2019,42513
3157609,Santa Fé de Minas - MG,2020,49272
3157609,Santa Fé de Minas - MG,2021,59942
3157658,Santa Helena de Minas - MG,2018,46685
3157658,Santa Helena de Minas - MG,2019,49131
3157658,Santa Helena de Minas - MG,2020,54397
3157658,Santa Helena de Minas - MG,2021,57951
3157708,Santa Juliana - MG,2018,769360
3157708,Santa Juliana - MG,2019,745495
3157708,Santa Juliana - MG,2020,698054
3157708,Santa Juliana - MG,2021,860482
3157807,Santa Luzia - MG,2018,3984679
3157807,Santa Luzia - MG,2019,4133081
3157807,Santa Luzia - MG,2020,4520312
3157807,Santa Luzia - MG,2021,5290589
3157906,Santa Margarida - MG,2018,264032
3157906,Santa Margarida - MG,2019,216072
3157906,Santa Margarida - MG,2020,305685
3157906,Santa Margarida - MG,2021,354063
3158003,Santa Maria de Itabira - MG,2018,163485
3158003,Santa Maria de Itabira - MG,2019,180976
3158003,Santa Maria de Itabira - MG,2020,189152
3158003,Santa Maria de Itabira - MG,2021,269043
3158102,Santa Maria do Salto - MG,2018,40975
3158102,Santa Maria do Salto - MG,2019,43141
3158102,Santa Maria do Salto - MG,2020,46947
3158102,Santa Maria do Salto - MG,2021,49995
3158201,Santa Maria do Suaçuí - MG,2018,139083
3158201,Santa Maria do Suaçuí - MG,2019,143426
3158201,Santa Maria do Suaçuí - MG,2020,155334
3158201,Santa Maria do Suaçuí - MG,2021,170840
3158300,Santana da Vargem - MG,2018,137402
3158300,Santana da Vargem - MG,2019,126880
3158300,Santana da Vargem - MG,2020,158878
3158300,Santana da Vargem - MG,2021,242910
3158409,Santana de Cataguases - MG,2018,40368
3158409,Santana de Cataguases - MG,2019,42436
3158409,Santana de Cataguases - MG,2020,45767
3158409,Santana de Cataguases - MG,2021,49933
3158508,Santana de Pirapama - MG,2018,84297
3158508,Santana de Pirapama - MG,2019,95008
3158508,Santana de Pirapama - MG,2020,103676
3158508,Santana de Pirapama - MG,2021,116685
3158607,Santana do Deserto - MG,2018,39395
3158607,Santana do Deserto - MG,2019,41527
3158607,Santana do Deserto - MG,2020,45015
3158607,Santana do Deserto - MG,2021,47378
3158706,Santana do Garambéu - MG,2018,30847
3158706,Santana do Garambéu - MG,2019,30872
3158706,Santana do Garambéu - MG,2020,35339
3158706,Santana do Garambéu - MG,2021,39157
3158805,Santana do Jacaré - MG,2018,78707
3158805,Santana do Jacaré - MG,2019,84803
3158805,Santana do Jacaré - MG,2020,95746
3158805,Santana do Jacaré - MG,2021,105993
3158904,Santana do Manhuaçu - MG,2018,112078
